Language,DishID,DishName,Category,Price,Ingredients,Description
Vietnamese,8cf9e474-a7bb-48a6-a9ae-e420a7ede0be,"Lẩu mắm miền Tây (cá, tôm, thịt ba chỉ)",Món chính,320.000₫,"Mắm cá linh, Cá, Tôm, Ba chỉ, Cà tím, Bông điên điển, Rau đắng, Bún","Nồi lẩu mắm đậm đà, ăn cùng rổ rau miền Tây phong phú."
Vietnamese,dc2214be-d23f-4a12-8fdd-f797a1f5e279,Bún chả Hà Nội (chả miếng và chả viên),Món chính,120.000₫,"Thịt heo, Bún, Nước mắm, Đu đủ xanh, Cà rốt, Rau sống","Chả nướng than thơm, ăn cùng bún và bát nước chấm chua ngọt."
Vietnamese,2f893a02-aea6-4c14-bac1-66af7e283091,Bánh flan cà phê đá bào,Tráng miệng,60.000₫,"Trứng gà, Sữa, Đường caramel, Cà phê, Đá bào","Flan mềm mượt, vị caramel hòa cùng cà phê mát lạnh."
Vietnamese,41256222-c271-4c00-876e-9e7160868775,Bánh pía sầu riêng nướng,Tráng miệng,35.000₫,"Bột mì, Sầu riêng, Đậu xanh, Đường, Trứng muối","Vỏ nhiều lớp thơm bơ, nhân sầu riêng béo ngậy và đậu xanh mịn."
Vietnamese,9ae4d756-4e27-4ea0-ae31-cdbe3bed69d1,Nộm hoa chuối tai heo Bắc Bộ,Khai vị,75.000₫,"Hoa chuối, tai heo, rau thơm, lạc rang, nước mắm, chanh","Giòn sần sật, chua ngọt hài hòa, thơm lạc rang."
Vietnamese,c67b1472-1a83-49e8-84c5-e87c70bd0cb9,Bún chả kẹp que nướng than,Món chính,110.000₫,"Thịt heo, bún, nước mắm pha, đu đủ xanh, rau sống","Thịt nướng than xém cạnh, nước chấm chua ngọt hài hòa."
Vietnamese,80f6977d-27d7-46db-b837-ecb6160f9cd4,Cá kho tộ vị kẹo dừa Bến Tre,Món chính,165.000₫,"Cá basa, nước dừa, tiêu, ớt, hành tỏi, nước màu","Kho tộ sánh, mặn ngọt hài hòa, thoang thoảng hương nước dừa."
Vietnamese,8f321055-daaa-433a-968b-92576b5e9daa,Khoai tây lắc muối tôm,Món phụ,55.000₫,"Khoai tây, muối tôm, bột ớt, bơ","Khoai chiên nóng giòn, lắc muối tôm cay mặn hấp dẫn."
Vietnamese,767b5588-d493-4626-acf6-58cb32885cc4,Chả giò rế tôm,Khai vị,75.000₫,"Tôm, thịt heo, khoai môn, miến, bánh tráng rế, tiêu","Chả giò cuốn bánh tráng rế giòn xốp, chấm sốt chua ngọt."
Vietnamese,7dc6d535-63be-4421-a5d7-ff2f60619300,Gà hấp lá chanh muối hột,Món chính,210.000₫,"Gà ta, lá chanh, muối hột, sả, gừng","Gà hấp giữ ngọt tự nhiên, thơm lá chanh, chấm muối tiêu chanh."
Vietnamese,b6008909-a664-4b90-9af4-ca3042ad3a98,Bánh da lợn,Tráng miệng,35.000₫,"Bột năng, Bột gạo, Lá dứa, Đậu xanh, Nước cốt dừa, Đường","Bánh nhiều lớp dẻo mịn, thơm lá dứa và đậu xanh bùi."
Vietnamese,b234d34b-ab20-492a-947f-d9c9c0012f79,Gỏi cá trích Phú Quốc,Khai vị,150.000₫,"Cá trích, dừa nạo, hành tím, rau thơm, bánh tráng, nước chấm","Cá trích tươi trộn dừa béo, cuốn bánh tráng thơm mùi biển đảo."
Vietnamese,e816f49f-1f4d-41f4-9fc0-1956ee3567af,Gà nướng lá chanh,Món chính,220.000₫,"Gà ta, Lá chanh, Sả, Tỏi, Mật ong, Muối, Tiêu, Ớt","Da gà vàng thơm, thịt mềm ngọt, dậy mùi lá chanh và sả."
Vietnamese,e1232c5d-b507-4fc5-accc-26a9d489fcab,Gà nướng lá mắc mật,Món chính,175.000₫,"Gà ta, lá mắc mật, hành khô, mật ong, ngũ vị, muối tiêu chanh","Da gà giòn, thịt thơm mùi mắc mật đặc trưng vùng Đông Bắc."
Vietnamese,9c6e63ab-2ed1-4718-a56d-684a6ad39ec8,Bắp xào tôm khô bơ tỏi,Món phụ,45.000₫,"Bắp, tôm khô, bơ, tỏi, hành lá, tương ớt","Món ăn vặt nóng thơm bơ tỏi, ngọt bắp, mằn mặn tôm khô."
Vietnamese,6dea51f0-1f53-4877-bb62-f56f52ab404e,Chả cá Lã Vọng kiểu Hà Nội,Món chính,185.000₫,"Cá lăng, Nghệ, Thì là, Hành lá, Mắm tôm, Bún","Cá áp chảo thơm nghệ, ăn kèm thì là và mắm tôm chuẩn vị Bắc."
Vietnamese,47194b41-5f4d-44ff-a417-0e659c346470,Bò kho bánh mì kiểu Nam Bộ,Súp,105.000₫,"Nạm bò, Cà rốt, Sả, Quế hồi, Nước dừa, Bánh mì","Bò kho sánh thơm gia vị, chấm bánh mì nóng giòn."
Vietnamese,2e17a864-3027-4325-b3a7-5ce09c4e9fa9,Bánh mì kẹp thịt nướng sả,Món chính,59.000₫,"Bánh mì, Thịt heo nướng, Sả, Đồ chua, Rau mùi, Sốt","Bánh mì giòn, thịt nướng sả thơm, ăn nhanh mà đầy đặn."
Vietnamese,43a508eb-e685-44d0-b322-8fb403527c99,Nước sâm bí đao,Đồ uống,35.000₫,"Bí đao, la hán quả, thục địa, lá dứa, đường phèn","Mát lành, thơm thảo mộc, giải nhiệt nhẹ nhàng."
Vietnamese,a61fcd5a-ffba-497e-b7b9-78dc29fc29d7,Chả giò rế cua biển,Khai vị,95.000₫,"Cua biển, bánh tráng rế, nấm mèo, miến, hành tím","Chả giò cuốn bánh rế giòn xốp, nhân cua ngọt đậm."
Vietnamese,10345123-7508-441b-9bd0-851dbc781bdf,Bắp bò ngâm mắm cuốn bánh tráng,Món phụ,120.000₫,"Bắp bò, nước mắm, tỏi, ớt, bánh tráng, rau sống","Bò thấm mắm mặn ngọt, cuốn bánh tráng tạo vị đậm đà."
Vietnamese,9fdcd4e8-5280-4dce-999c-52a1c3739937,Miến trộn gà xé Phú Thọ,Khai vị,75.000₫,"Miến dong, Gà ta xé, Mộc nhĩ, Hành tây, Rau răm, Nước trộn","Miến dai thơm, gà xé ngọt thịt, vị trộn chua ngọt hài hòa."
Vietnamese,90846d95-d150-441e-8cf3-505da297c601,Gà nướng mật ong Tây Nguyên,Món chính,210.000₫,"Gà ta, Mật ong, Sả, Tỏi, Ớt, Tiêu rừng, Lá chanh","Da vàng óng, thịt mềm ngọt, thơm mùi tiêu rừng và sả."
Vietnamese,9388408a-7436-4ddc-a618-e563b6648d3b,Khoai lang lắc phô mai,Món phụ,60.000₫,"Khoai lang, Bột chiên, Phô mai bột, Muối","Khoai chiên vàng giòn, lắc phô mai mằn mặn béo thơm."
Vietnamese,c72b4a2e-0b89-4634-9019-63bd3af8f9ca,Súp bào ngư gà xé nấm hương,Súp,145.000₫,"Bào ngư, Thịt gà, Nấm hương, Trứng cút, Nước dùng gà, Hành ngò","Súp nóng sánh nhẹ, vị ngọt thanh từ gà và bào ngư."
Vietnamese,08793e2b-0c52-44b8-9396-ba70d698f335,Canh chua cá bông lau kiểu miền Nam,Súp,130.000₫,"Cá bông lau, Me, Cà chua, Dứa, Bạc hà, Đậu bắp, Rau ngổ","Canh chua đậm vị me, ngọt cá, thơm rau ngổ chuẩn Nam Bộ."
Vietnamese,af327cb6-100d-42e0-b988-26b79641df53,Vịt quay lá mắc mật kiểu Lạng Sơn,Món chính,220.000₫,"Vịt, Lá mắc mật, Ngũ vị hương, Mật ong, Tỏi, Nước chấm","Da vịt giòn bóng, thịt thơm mùi mắc mật đặc trưng vùng Đông Bắc."
Vietnamese,46ff0dae-73ec-4566-a183-5f7ae4747464,Bánh xèo miền Tây (tôm thịt),Món chính,120.000₫,"Bột gạo, tôm, thịt, giá, hành lá, rau rừng, nước mắm chua ngọt","Vỏ vàng giòn, nhân đầy, cuốn rau rừng chấm mắm tỏi ớt."
Vietnamese,9f5203a3-ee10-49bd-bf8f-d940c00723b2,Chim cút nướng muối ớt Tây Ninh,Món phụ,95.000₫,"Chim cút, muối ớt, sả, tỏi, mật ong, chanh","Nướng thơm cay, da vàng giòn, chấm muối tiêu chanh."
Vietnamese,ef52976f-ff0e-4bd9-8d7e-90baca70350f,Gà nướng lá mắc khén Tây Bắc,Món chính,220.000₫,"Gà ta, Mắc khén, Hạt dổi, Sả, Muối, Lá chanh","Gà nướng thơm gia vị núi rừng, da giòn, thịt ngọt."
Vietnamese,4c38afbb-559f-4eed-b8b4-16f8f63a7b2f,Chả cá Lã Vọng ăn kèm bún và mắm tôm,Món chính,185.000₫,"Cá lăng, Nghệ, Thì là, Hành lá, Bún, Mắm tôm, Lạc rang","Cá áp chảo thơm nghệ, dậy mùi thì là, chuẩn vị Hà Nội."
Vietnamese,024211b1-a5db-4b4a-97d3-d3314c8b3471,Cơm chiên Dương Châu hải sản,Món phụ,79.000₫,"Cơm nguội, Tôm, Mực, Trứng, Cà rốt, Đậu Hà Lan, Hành lá","Hạt cơm tơi, xào lửa lớn cùng hải sản và trứng thơm béo."
Vietnamese,3ba94453-dd97-4b29-8711-94d260280a3a,Miến gà ta măng khô,Súp,70.000₫,"Miến dong, Gà ta, Măng khô, Hành lá, Gừng","Nước dùng trong ngọt, miến dai, thơm gừng."
Vietnamese,9444fc61-a859-4de0-ad2f-385cf75e7215,Hàu nướng mỡ hành đậu phộng,Khai vị,120.000₫,"Hàu sữa, Mỡ hành, Đậu phộng rang, Nước mắm, Ớt","Hàu béo ngậy, mỡ hành thơm, rắc đậu phộng bùi."
Vietnamese,2d16f966-c854-4dd0-875a-456b9f5b907f,Cải thìa sốt dầu hào,Món phụ,55.000₫,"Cải thìa, Dầu hào, Tỏi, Dầu mè, Gừng","Rau chần giòn ngọt, áo sốt dầu hào đậm đà."
Vietnamese,2f065b84-9493-4d82-94af-1d1c3d32dc70,Gỏi xoài khô cá sặc kiểu Nam Bộ,Khai vị,79.000₫,"Xoài xanh, khô cá sặc, rau răm, đậu phộng, nước mắm, ớt","Gỏi chua giòn, thơm mùi khô cá và rau răm, đậm vị miền Tây."
Vietnamese,52b51eb9-6c43-4cf8-b817-aab8d238e66f,Lẩu mắm miền Tây (nhỏ),Món chính,260.000₫,"Mắm cá linh, Mắm cá sặc, Tôm, Mực, Thịt ba chỉ, Cà tím, Sả, Rau đồng (bông điên điển, rau nhút), Bún","Nồi lẩu đậm đà hương mắm, nhiều hải sản và rau đồng đặc trưng."
Vietnamese,cfd09034-ad38-4d3b-a368-ef9c8a1e01c6,Bắp cải cuốn thịt sốt cà,Món phụ,85.000₫,"Bắp cải, Thịt heo xay, Hành tím, Tiêu, Cà chua, Nước dùng, Rau mùi","Cuốn mềm ngọt, sốt cà chua dịu, phù hợp ăn kèm cơm nóng."
Vietnamese,4ba9f6b0-6121-4e68-a1cf-9b0761e5c4f4,Gỏi cuốn tôm thịt kiểu Sài Gòn,Khai vị,65.000₫,"Tôm, thịt ba chỉ, bún tươi, rau sống, bánh tráng, hẹ","Cuốn tươi mát, chấm mắm nêm hoặc tương đậu phộng."
Vietnamese,74db7ad6-c863-46b0-930d-21105370a183,Xôi chim bồ câu quay,Món chính,145.000₫,"Nếp, chim bồ câu, nấm hương, hành phi, mỡ gà, gia vị","Xôi dẻo thơm, thịt chim quay đậm vị, rắc hành phi giòn."
Vietnamese,b7c1075a-48cf-47a8-82e1-52e83818a02e,Cá tai tượng chiên xù cuốn bánh tráng,Món chính,240.000₫,"Cá tai tượng, Bột chiên, Rau sống, Bánh tráng, Bún, Nước mắm tỏi ớt","Cá chiên phồng giòn, cuốn rau bánh tráng và chấm mắm tỏi ớt."
Vietnamese,d7ca6b15-6d76-41a4-9a91-5c81fcb4fe0b,Bắp non xào nấm đông cô,Món phụ,65.000₫,"Bắp non, Nấm đông cô, Cà rốt, Hành boa-rô, Dầu hào, Tiêu","Giòn ngọt bắp non, thơm nấm, sốt nhẹ dễ ăn, cân bằng bữa chính."
Vietnamese,44f9f4bf-529a-4000-963c-0da09a3ed4bb,Súp măng cua trứng cút,Súp,60.000₫,"Thịt cua, Măng, Trứng cút, Nước dùng gà, Bột năng, Tiêu, Ngò","Súp sánh mịn, vị ngọt thanh từ cua và măng."
Vietnamese,d14912bc-0b70-4dc5-80c2-4b52002a910e,Cháo sườn sụn Hà Nội,Súp,70.000₫,"Gạo tẻ, Sườn sụn, Hành lá, Quẩy, Tiêu","Cháo mịn thơm, sườn sụn giòn nhẹ, ăn kèm quẩy nóng."
Vietnamese,c31db92a-d6d6-43c7-8621-59f87c9789d3,Bánh xèo tôm mực Phan Thiết,Món chính,105.000₫,"Bột gạo, Tôm, Mực, Giá, Hành lá, Rau sống, Nước mắm","Vỏ bánh giòn rụm, nhân hải sản ngọt, cuốn rau chấm mắm."
Vietnamese,33eba2f5-c2d2-43f9-9d70-b685edd054ee,Bắp cải cuốn thịt hấp,Món phụ,75.000₫,"Bắp cải, thịt heo xay, nấm mèo, hành tím, tiêu","Cuốn mềm ngọt, hấp nóng giữ vị thanh nhẹ."
Vietnamese,7a951975-6788-4763-8043-4826ef724efd,Salad bưởi xanh cá hồi áp chảo,Khai vị,120.000₫,"Bưởi xanh, Cá hồi, Rau rocket, Hành tím, Sốt mè rang",Vị chua thanh của bưởi cân bằng độ béo của cá hồi.
Vietnamese,5fe63afa-3e47-41f5-b6e2-fdfe8746e98e,Dưa cải chua,Món phụ,25.000₫,"Cải bẹ, Muối, Đường, Tỏi, Ớt","Chua giòn nhẹ, cân bằng vị béo và đậm của món chính."
Vietnamese,a105cf37-c7b5-4f47-939f-6b47298db251,Nem chua rán Hà Nội kèm dưa góp,Khai vị,75.000₫,"Nem chua, Bột chiên, Dưa leo, Cà rốt, Nước mắm chua ngọt","Vỏ giòn rụm, nhân nem thơm, ăn kèm dưa góp chống ngấy."
Vietnamese,c9d99769-e7f3-40b4-92c6-ec72b037cd0e,Súp cua bắp non trứng cút,Súp,70.000₫,"Thịt cua, Bắp non, Trứng cút, Nấm tuyết, Bột năng, Tiêu","Sánh nhẹ, vị ngọt thanh của cua và bắp, ấm bụng."
Vietnamese,dbf81549-65bb-4d8e-94a1-5b4b0d6c3e81,Súp gà lá giang kiểu Nam Bộ,Súp,85.000₫,"Gà ta, Lá giang, Nấm rơm, Hành tím, Rau răm","Chua thanh đặc trưng lá giang, thịt gà mềm ngọt."
Vietnamese,3d07715a-c9e6-4f24-8d8e-baf38acd0654,Cà ri dê kiểu Chăm,Món chính,195.000₫,"Thịt dê, Sả, Nghệ, Nước cốt dừa, Khoai môn, Bánh mì","Cà ri béo thơm, gia vị Chăm đặc trưng, ăn kèm bánh mì nóng."
Vietnamese,ff43bff7-917f-4301-a616-20e1734a6c55,Bánh pía Sóc Trăng nướng bơ,Tráng miệng,60.000₫,"Bánh pía, Bơ, Lòng đỏ trứng muối, Đậu xanh","Lớp vỏ thơm bơ, nhân đậu xanh và trứng muối béo bùi."
Vietnamese,5d702f7c-8fa1-4274-9dce-59ce667ce550,Súp cua gạch trứng non,Súp,120.000₫,"Thịt cua, Gạch cua, Trứng non, Bắp, Nấm, Nước dùng","Súp cua đậm đà, điểm gạch cua béo và trứng non mềm."
Vietnamese,0bd0be46-c905-457c-8b6c-55394da191c3,Cơm gà Tam Kỳ,Món chính,110.000₫,"Gà ta, Gạo, Nghệ, Hành phi, Rau răm, Nước mắm gừng","Cơm vàng dẻo thơm, gà xé mềm ngọt đúng kiểu Quảng Nam."
Vietnamese,743dbc5d-9d4f-4ffe-aa2e-1944d61e9ee8,Bò lúc lắc kèm khoai tây chiên,Món chính,175.000₫,"Thịt bò, Hành tây, Ớt chuông, Tỏi, Bơ, Khoai tây","Bò áp chảo mềm ngọt, sốt bơ tỏi thơm, ăn kèm khoai tây giòn."
Vietnamese,3d879b80-8fbf-49ee-8c89-5e839f524f8a,Khoai lang kén chấm sốt trứng muối,Món phụ,59.000₫,"Khoai lang, Bột nếp, Sữa đặc, Trứng muối, Bơ","Viên khoai dẻo thơm, chiên vàng, chấm sốt trứng muối béo mặn."
Vietnamese,3a884401-fbab-46db-b3f7-c408504084c3,Bánh pía sầu riêng mini,Tráng miệng,55.000₫,"Bột mì, Sầu riêng, Đậu xanh, Trứng muối, Đường","Vỏ nhiều lớp mềm thơm, nhân sầu riêng béo ngậy, ngọt vừa."
Vietnamese,a90311a1-6fbf-4cd3-8a94-0feb7ef03ad6,Ốc hương sốt bơ tỏi,Món phụ,159.000₫,"Ốc hương, bơ, tỏi, ớt, rau răm","Ốc hương giòn ngọt áo sốt bơ tỏi béo thơm, kích thích vị giác."
Vietnamese,f4abd7f7-db72-44d0-ae32-ad9d8389f199,Bánh pía sầu riêng Sóc Trăng (2 chiếc),Tráng miệng,59.000₫,"Bột mì, sầu riêng, đậu xanh, trứng muối, đường","Vỏ nhiều lớp thơm bơ, nhân sầu riêng đậm mùi, béo bùi."
Vietnamese,095e123e-0bca-4750-8b0e-7301153acc7c,Bắp xào bơ tỏi,Món phụ,45.000₫,"Bắp hạt, Bơ, Tỏi, Hành lá, Tôm khô, Tương ớt","Món phụ thơm bơ tỏi, bắp ngọt giòn, hợp dùng kèm nhiều món chính."
Vietnamese,aaf3da3c-01fb-4698-b02c-2386a23ad18f,Chả giò rế hải sản Nha Trang,Khai vị,110.000₫,"Tôm, mực, thịt cua, miến, cà rốt, bánh rế","Chả giò cuốn bánh rế xốp giòn, nhân hải sản ngọt thơm."
Vietnamese,d7ba243c-7d4c-415a-be34-7b8345659777,Nước sâm bí đao hạt chia,Đồ uống,40.000₫,"Bí đao, la hán quả, thục địa, hạt chia, đường phèn","Thức uống thanh mát, thơm thảo mộc, giải nhiệt nhẹ nhàng."
Vietnamese,3a63a177-86ca-453d-8b7b-a36cffd80b11,Vịt quay lá mắc mật Lạng Sơn,Món chính,240.000₫,"Vịt, Lá mắc mật, Ngũ vị hương, Mật ong, Tỏi, Nước chấm","Da giòn bóng, thịt thơm lá mắc mật, hương vị đặc trưng vùng núi."
Vietnamese,842d9d91-ff12-4601-bb1c-150f894de0d2,Bò né chảo gang sốt bơ tỏi,Món chính,175.000₫,"Thịt bò, Bơ, Tỏi, Pate, Trứng ốp la, Hành tây, Bánh mì","Bò xèo trên chảo gang nóng, sốt bơ tỏi dậy mùi, ăn kèm bánh mì giòn."
Vietnamese,11392708-820b-4e42-8ad5-1875d7daaec7,Chả giò hải sản sốt mayonnaise chanh,Khai vị,85.000₫,"Tôm, Mực, Cua, Miến, Nấm mèo, Bánh tráng, Mayonnaise, Chanh","Chả giò giòn tan, nhân hải sản ngọt, chấm sốt mayo chanh nhẹ."
Vietnamese,b1350837-fa2d-4c33-aeed-1039878b23f8,Lẩu mắm miền Tây hải sản,Món chính,320.000₫,"Mắm cá linh, Tôm, Mực, Cá, Thịt ba chỉ, Cà tím, Bông điên điển, Rau nhút, Bún","Nồi lẩu đậm mùi mắm, ngọt từ hải sản và rau đồng phong phú."
Vietnamese,b4bd82ce-0f0a-4b82-8523-8bc350f7ae5b,Bánh mì nướng bơ tỏi,Món phụ,45.000₫,"Bánh mì, Bơ, Tỏi, Ngò tây, Muối","Bánh mì giòn nóng, bơ tỏi béo thơm, dùng kèm súp hoặc salad."
Vietnamese,9bc16ea4-e875-41d1-a185-bc84417b2b65,Súp bào ngư gà xé nấm đông cô,Súp,95.000₫,"Bào ngư, Ức gà, Nấm đông cô, Nước dùng gà, Bắp non, Trứng cút","Súp sánh mịn, vị ngọt thanh, giàu dinh dưỡng."
Vietnamese,216c0100-3061-4371-949a-bfbabd07dc02,Súp chua cay hải sản kiểu miền Trung,Súp,85.000₫,"Tôm, Mực, Nấm kim châm, Cà chua, Dứa, Me, Ớt","Chua cay đậm đà, thơm mùi me và hải sản tươi."
Vietnamese,2c4a3b42-e96a-415e-86cf-0fd75cd654df,Bánh bèo chén Huế (tôm chấy mỡ hành),Món phụ,55.000₫,"Bột gạo, Tôm chấy, Mỡ hành, Da heo chiên, Nước mắm chua ngọt","Bánh mềm mịn, topping đậm đà kiểu Huế."
Vietnamese,ccaac6b5-f265-462f-b6f0-34112f1a70da,Bò nướng lá lốt kiểu Nam Bộ,Món chính,125.000₫,"Thịt bò xay, Lá lốt, Sả băm, Đậu phộng, Bún, Rau sống","Cuốn thơm mùi lá lốt, chấm mắm nêm đậm đà."
Vietnamese,516ff86b-209e-4db5-ab20-47b683b1c442,Bánh tráng cuốn thịt heo Đà Nẵng,Khai vị,110.000₫,"Thịt heo luộc, bánh tráng, rau sống, dưa leo, chuối chát, mắm nêm","Cuốn tươi mát, thịt mềm ngọt, chấm mắm nêm dậy mùi đặc trưng miền Trung."
Vietnamese,a0f36f72-db39-4d7a-b530-d1cd86210e15,Nước sâm mía lau hạt chia,Đồ uống,35.000₫,"Rễ tranh, mía lau, la hán quả, hạt chia, lá dứa","Thức uống thảo mộc thanh mát, thơm nhẹ, giải nhiệt dễ uống."
Vietnamese,c8ab91c3-1c29-4f73-ab7d-f74f89c058ff,Súp cua gạch tôm,Súp,110.000₫,"Thịt cua, gạch cua, tôm, trứng, bắp non, bột năng","Súp thơm ngọt, điểm gạch cua béo và tôm giòn."
Vietnamese,acbd3138-0b45-4eaa-be0a-b3f957944737,Nước sâm bí đao thảo mộc,Đồ uống,35.000₫,"Bí đao, la hán quả, râu bắp, lá dứa, đường phèn","Thanh mát, thơm nhẹ thảo mộc, dùng lạnh rất đã."
Vietnamese,88fb005b-1c79-4a2e-8e76-ea3f3959bcdf,Dưa góp cà rốt đu đủ,Món phụ,35.000₫,"Cà rốt, đu đủ xanh, giấm, đường, tỏi, ớt","Chua ngọt giòn mát, giúp cân vị khi ăn đồ nướng và món chiên."
Vietnamese,1e7cf92d-1d3f-448c-b12e-5a730f8f1068,Tôm sú rang muối Hạ Long,Món chính,195.000₫,"Tôm sú, Muối rang, Tỏi, Ớt, Lá chanh, Dầu ăn","Tôm rang mặn thơm, dậy mùi lá chanh, hợp dùng với cơm hoặc bia."
Vietnamese,472ee7de-8aad-4ba6-9dd4-9412cbeea3bb,Súp hải sản rong biển,Súp,85.000₫,"Tôm, Mực, Nghêu, Rong biển, Trứng, Nước dùng gà, Bột năng, Hành lá","Súp sánh nhẹ, vị biển thanh ngọt, thơm mùi rong biển."
Vietnamese,be04e9c7-11a3-4f29-8be8-a8f33597c9b5,Bê thui Cầu Mống cuốn bánh tráng,Món chính,195.000₫,"Thịt bê, Bánh tráng, Rau sống, Dưa leo, Chuối chát, Mắm nêm","Thịt bê mềm thơm, cuốn rau rừng, chấm mắm nêm đậm đà miền Trung."
Vietnamese,3662fd96-7d7a-4385-8ce3-0261e57b2bba,Bánh flan dừa non,Tráng miệng,50.000₫,"Trứng, Sữa, Đường caramel, Dừa non, Nước cốt dừa","Flan mịn mượt, thơm dừa non, caramel ngọt dịu."
Vietnamese,45471942-1e17-4f05-8c56-dbf8e9afed25,Khoai lang kén giòn,Món phụ,45.000₫,"Khoai lang, Bột nếp, Sữa đặc, Dầu ăn","Viên khoai giòn vỏ, mềm bùi bên trong, hợp ăn kèm trà nóng."
Vietnamese,0592dba9-1c22-49f0-aa0a-3b9df06cbd5f,Bánh pía sầu riêng Sóc Trăng (nướng nóng),Tráng miệng,55.000₫,"Bột mì, Sầu riêng, Đậu xanh, Trứng muối, Đường","Vỏ nhiều lớp thơm bơ, nhân sầu riêng béo ngậy và đậu xanh mịn."
